,CouncilDistrictCode,DataYear,ENERGYSTARScore,Electricity(kBtu),Electricity(kWh),GHGEmissionsIntensity,LargestPropertyUseTypeGFA,Latitude,Longitude,NaturalGas(kBtu),NaturalGas(therms),NumberofBuildings,NumberofFloors,OSEBuildingID,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,YearBuilt,ZipCode
113,2.0,2016.0,,67462.0,19771.90039,1.12,46483.0,47.53722,-122.28399999999999,1882631.0,18826.30859,1.0,5.0,180.0,89821.0,,89821.0,21.89999962,25.0,1950092.5,2220796.5,24.60000038,27.89999962,,100.46,2009.0,98118.0
114,7.0,2016.0,,2479273.0,726633.375,1.98,52611.0,47.65147,-122.36121999999999,1637598.0,16375.978519999999,1.0,2.0,182.0,52611.0,,52611.0,78.30000305,83.40000153,4116871.5,4390158.0,180.6999969,186.1000061,,104.26,1980.0,98119.0
115,7.0,2016.0,89.0,2316298.0,678868.1875,0.93,135520.0,47.65068,-122.36331000000001,2132284.0,21322.83984,1.0,4.0,183.0,102100.0,37500.0,139600.0,32.79999924,35.40000153,4448582.5,4800620.5,70.19999695,74.69999695,,129.39,2001.0,98119.0
116,5.0,2016.0,96.0,4789948.0,1403853.5,0.94,238550.0,47.70763,-122.29453000000001,3566039.0,35660.39453,1.0,2.0,185.0,236758.0,,236758.0,35.0,38.90000153,8355988.5,9287467.0,78.69999695,84.40000153,,222.78,2011.0,98125.0
117,3.0,2016.0,,8155002.0,2390094.5,1.68,137565.0,47.604620000000004,-122.31549,580172.0,5801.719727000001,3.0,6.0,187.0,250981.0,,250981.0,60.5,65.69999695,13071700.0,14196194.0,145.6000061,151.8000031,4336524.5,422.39,1971.0,98122.0
118,6.0,2016.0,96.0,1114389.0,326608.6875,0.86,62526.0,47.68725,-122.35996000000002,871706.0,8717.058594,1.0,3.0,189.0,62526.0,,62526.0,31.79999924,35.09999847,1986094.875,2192411.0,70.59999847,75.30000305,,54.07,2002.0,98117.0
120,2.0,2016.0,21.0,2657382.0,778834.0,0.77,30000.0,47.536,-122.31768000000001,584696.0,5846.959961,1.0,3.0,190.0,64015.0,,64015.0,60.0,62.5,3242077.75,3375016.25,165.8000031,168.3999939,,49.58,2007.0,98108.0
121,5.0,2016.0,98.0,16224529.0,4755137.5,1.36,505103.0,47.70759,-122.3255,11492503.0,114925.0313,1.0,1.0,194.0,530039.0,,530039.0,52.29999924,54.29999924,27717034.0,28763498.0,118.90000149999999,121.0,,723.47,1951.0,98125.0
122,5.0,2016.0,,3344827.0,980312.8125,4.27,47012.0,47.7066,-122.321,3920350.0,39203.50391,1.0,3.0,195.0,54224.0,,54224.0,154.5,163.1000061,7265178.0,7668810.0,311.0,321.0,,231.53,1964.0,98125.0
123,5.0,2016.0,76.0,8653621.0,2536231.25,0.53,122000.0,47.70619,-122.32586,112356.0,1123.560059,1.0,4.0,197.0,124342.0,,124342.0,71.90000153,71.59999847,8765978.0,8729918.0,223.6999969,222.10000609999997,,66.3,1965.0,98125.0
125,5.0,2016.0,72.0,1859345.0,544942.8125,1.51,28636.0,47.709559999999996,-122.3345,1331883.0,13318.83008,1.0,3.0,200.0,55442.0,,55442.0,85.59999847,88.90000153,3191228.25,3313397.0,194.1000061,197.6000061,,83.7,1996.0,98133.0
126,6.0,2016.0,80.0,7859464.0,2303477.0,0.51,242795.0,47.67661,-122.37489,1297685.0,12976.84766,1.0,2.0,205.0,242795.0,,242795.0,37.70000076,40.0,9157150.0,9708318.0,107.3000031,112.3000031,,123.71,1999.0,98117.0
127,3.0,2016.0,,482635.0,141452.2031,0.6,85521.0,47.61233,-122.3171,898955.0,8989.550781,1.0,5.0,209.0,84870.0,,84870.0,16.20000076,18.89999962,1381590.125,1617801.25,28.79999924,31.70000076,,51.11,1910.0,98122.0
128,5.0,2016.0,,33450832.0,9803878.0,0.52,667335.0,47.69936,-122.33401,2440648.0,24406.47852,11.0,2.0,211.0,582447.0,111625.0,694072.0,53.79999924,56.09999847,35891484.0,37410800.0,161.1999969,167.0,,362.82,1970.0,98103.0
129,2.0,2016.0,79.0,1800727.0,527763.0,1.4,173185.0,47.54632,-122.28198,4327044.0,43270.4375,1.0,2.0,212.0,173185.0,,173185.0,35.40000153,40.59999847,6127771.5,7034167.5,58.90000153,64.90000153,,242.36,1952.0,98118.0
130,1.0,2016.0,75.0,1864967.0,546590.625,1.42,139069.0,47.54862,-122.36214,3634130.0,36341.29688,1.0,1.0,214.0,145341.0,,145341.0,39.5,45.59999847,5499097.0,6337972.0,69.5,77.19999695,,206.01,1963.0,98106.0
131,2.0,2016.0,61.0,912475.0,267431.0,0.61,114297.0,47.551520000000004,-122.31868999999999,1187623.0,11876.22949,1.0,4.0,215.0,114297.0,,114297.0,18.39999962,21.10000038,2100097.75,2415462.5,36.0,39.70000076,,69.44,1904.0,98108.0
132,2.0,2016.0,86.0,2999862.0,879209.3125,1.79,184125.0,47.52407,-122.26586,5800430.0,58004.30078,1.0,2.0,216.0,184125.0,,184125.0,47.79999924,54.70000076,8800292.0,10067991.0,84.19999695,92.30000305,,328.97,1960.0,98118.0
134,2.0,2016.0,87.0,1316817.0,385937.0,1.27,234144.0,47.55901,-122.33328,5427500.0,54275.0,1.0,1.0,220.0,234144.0,,234144.0,28.79999924,33.59999847,6744317.0,7874958.5,42.0,47.09999847,,297.43,1937.0,98134.0
135,1.0,2016.0,72.0,2613687.0,766027.8125,0.55,65425.0,47.52254,-122.36627,330609.0,3306.090088,1.0,1.0,223.0,64984.0,,64984.0,45.0,46.09999847,2944296.25,3016373.5,130.6999969,130.6999969,,35.78,1966.0,98126.0
137,1.0,2016.0,97.0,8205020.0,2404753.75,0.74,367884.0,47.52915,-122.36511000000002,4060496.0,40604.95703,1.0,2.0,225.0,367884.0,,367884.0,33.29999924,36.09999847,12265516.0,13279344.0,81.59999847,85.90000153,,272.85,2010.0,98126.0
138,1.0,2016.0,86.0,797204.0,233647.0938,1.57,46797.0,47.51778,-122.37073999999998,1278687.0,12786.87207,1.0,1.0,226.0,46797.0,,46797.0,44.40000153,50.90000153,2075891.0,2380144.5,82.19999695,91.5,,73.47,1958.0,98126.0
140,6.0,2016.0,,844864.0,247615.5938,1.06,56000.0,47.67767,-122.39631000000001,1006396.0,10063.95996,1.0,3.0,228.0,56000.0,,56000.0,33.09999847,37.29999924,1851260.5,2088978.125,66.19999695,70.69999695,,59.34,1973.0,98117.0
141,2.0,2016.0,92.0,1445339.0,423604.5938,0.69,67371.0,47.541740000000004,-122.27691000000002,683120.0,6831.19873,1.0,2.0,229.0,67371.0,,67371.0,31.60000038,33.59999847,2128459.0,2260359.75,78.0,80.09999847,,46.36,2004.0,98118.0
142,1.0,2016.0,,523765.0,153506.7031,0.94,52088.0,47.54508,-122.37737,853755.0,8537.545898,1.0,2.0,230.0,52088.0,,52088.0,26.39999962,30.29999924,1377519.5,1576122.875,48.79999924,53.70000076,,48.99,1969.0,98126.0
143,4.0,2016.0,75.0,3729930.0,1093179.875,0.63,127776.0,47.65708,-122.33803,1018207.0,10182.06738,1.0,3.0,231.0,127776.0,,127776.0,37.20000076,39.09999847,4748137.0,4998584.5,100.0,103.5,,80.08,2010.0,98103.0
144,3.0,2016.0,79.0,4079217.0,1195550.25,2.5,123920.0,47.62972,-122.32906000000001,5293961.0,52939.60938,1.0,5.0,232.0,93920.0,30000.0,123920.0,75.59999847,78.09999847,9373179.0,9676783.0,148.1999969,152.1999969,,309.6,1998.0,98109.0
145,3.0,2016.0,,3797924.0,1113108.0,4.51,43000.0,47.627590000000005,-122.33661000000001,3750882.0,37508.82031,1.0,1.0,233.0,50000.0,,50000.0,175.6000061,184.6999969,7548807.0,7942537.5,368.89999389999997,373.7000122,,225.69,1900.0,98109.0
146,7.0,2016.0,,430474.0,126164.6016,0.06,42345.0,47.62591,-122.34083999999999,,,1.0,2.0,234.0,50292.0,,50292.0,8.0,8.0,430473.6875,430473.6875,25.10000038,25.10000038,,3.0,1926.0,98109.0
147,7.0,2016.0,76.0,5530787.0,1620980.875,1.63,141591.0,47.62782,-122.34045,5641200.0,56412.00391,1.0,7.0,235.0,153315.0,54341.0,207656.0,78.90000153,83.0,11171988.0,11754087.0,164.5,171.3999939,,338.16,1998.0,98109.0
148,6.0,2016.0,89.0,1564728.0,458595.4063,0.73,67235.0,47.68359,-122.37308,719406.0,7194.061523,1.0,2.0,237.0,67235.0,,67235.0,34.0,36.29999924,2284133.75,2443194.0,84.30000305,86.80000305,,49.12,1999.0,98117.0
149,5.0,2016.0,,7093984.0,2079127.75,1.93,57968.0,47.70044,-122.34136000000001,2378373.0,23783.73047,1.0,2.0,238.0,91130.0,,91130.0,100.5,106.09999850000001,9472358.0,10005492.0,262.7000122,272.2000122,,175.77,1957.0,98103.0
150,1.0,2016.0,97.0,1158457.0,339524.3125,0.37,59014.0,47.54025,-122.3885,248820.0,2488.200928,1.0,3.0,239.0,58118.0,,58118.0,23.79999924,25.70000076,1407277.25,1519074.75,66.09999847,69.59999847,,21.29,1991.0,98136.0
151,5.0,2016.0,70.0,2620548.0,768038.625,3.21,64893.0,47.70916,-122.33216000000002,3577277.0,35772.76953,1.0,4.0,241.0,64893.0,,64893.0,95.5,95.69999695,6197825.0,6211749.5,184.6999969,185.3999939,,208.26,1968.0,98133.0
153,2.0,2016.0,87.0,491106.0,143935.0,2.39,70762.0,47.538090000000004,-122.29591,3115310.0,31153.0957,1.0,1.0,243.0,70762.0,,70762.0,51.0,58.5,3606416.0,4138032.75,68.0,76.5,,168.88,1925.0,98108.0
154,7.0,2016.0,78.0,1317637.0,386177.4063,0.63,34416.0,47.60105,-122.33518000000001,359365.0,3593.650146,1.0,3.0,244.0,44558.0,,44558.0,37.59999847,38.59999847,1677002.25,1722053.0,101.3000031,103.6999969,,28.27,1900.0,98104.0
156,2.0,2016.0,,8772104.0,2570956.75,0.54,117476.0,47.57199,-122.32811000000001,664302.0,6643.02002,1.0,2.0,247.0,179161.0,,179161.0,52.20000076,56.29999924,9436408.0,10168523.0,156.3000031,167.6000061,,96.43,1924.0,98134.0
159,2.0,2016.0,64.0,6232233.0,1826563.0,2.31,135006.0,47.592690000000005,-122.33372,6494555.0,64945.55078,1.0,9.0,250.0,153882.0,14567.0,168449.0,88.19999695,89.19999695,12726789.0,12871628.0,183.0,182.6999969,,388.37,2005.0,98134.0
160,1.0,2016.0,34.0,2411402.0,706741.5,0.21,79600.0,47.575070000000004,-122.35746999999999,,,,4.0,257.0,79600.0,,79600.0,30.29999924,30.29999924,2411402.25,2411402.25,95.09999847,95.09999847,,16.81,1916.0,98134.0
161,4.0,2016.0,79.0,3096316.0,907478.3125,1.12,241066.0,47.65996,-122.33962,4695641.0,46956.40625,1.0,4.0,260.0,241066.0,,241066.0,32.29999924,36.90000153,7791957.0,8886716.0,60.79999924,66.19999695,,270.97,1997.0,98103.0
163,5.0,2016.0,,6995246.0,2050189.25,0.39,335109.0,47.70281,-122.32531999999999,2139716.0,21397.16016,1.0,6.0,263.0,84739.0,335109.0,419848.0,107.8000031,109.0,9134963.0,9238992.0,285.7000122,285.10000610000003,,162.41,2008.0,98125.0
164,7.0,2016.0,,10139555.0,2971733.5,0.84,58563.0,47.6239,-122.35756,418354.0,4183.540039,1.0,4.0,264.0,110785.0,,110785.0,95.30000305,98.09999847,10557910.0,10864032.0,291.39999389999997,299.0,,92.91,2002.0,98119.0
165,7.0,2016.0,,5502627.0,1612727.625,2.39,81740.0,47.61316,-122.34153,4537494.0,45374.94141,1.0,7.0,265.0,116947.0,,116947.0,79.90000153,83.09999847,10040121.0,10442680.0,175.3999939,178.8000031,,279.35,2003.0,98121.0
168,1.0,2016.0,87.0,1944216.0,569817.125,0.51,71714.0,47.52518,-122.34828,427142.0,4271.419434,1.0,1.0,273.0,71714.0,,71714.0,33.09999847,34.5,2371358.0,2470597.75,91.40000153,93.90000153,,36.24,1999.0,98106.0
169,4.0,2016.0,91.0,423381.0,124086.0,0.13,67236.0,47.65097,-122.34227,125800.0,1258.0,1.0,3.0,274.0,67236.0,8161.0,75397.0,8.199999809,8.5,549181.375,571637.5,21.70000076,22.10000038,,9.63,1991.0,98103.0
171,2.0,2016.0,,7428816.0,2177261.5,1.89,55259.0,47.59626,-122.3218,2676561.0,26765.61133,1.0,5.0,278.0,90185.0,12611.0,102796.0,98.30000305,100.0,10105379.0,10281401.0,254.3000031,256.1000061,,193.94,1999.0,98104.0
172,1.0,2016.0,80.0,4894851.0,1434598.625,0.99,208981.0,47.57678,-122.38458999999999,3270002.0,32700.02148,1.0,2.0,279.0,208981.0,,208981.0,39.09999847,43.20000076,8164853.0,9030149.0,90.0,95.19999695,,207.79,2002.0,98116.0
173,7.0,2016.0,34.0,1673151.0,490372.4063,2.8,50350.0,47.6136,-122.32785,2516419.0,25164.1875,1.0,6.0,280.0,51976.0,,51976.0,83.19999695,89.0,4189569.25,4480534.5,156.8000031,162.8999939,,145.31,1909.0,98101.0
174,4.0,2016.0,98.0,6138.0,1798.9000239999998,1.31,55500.0,47.66568,-122.31368,1371489.0,13714.890630000002,1.0,2.0,281.0,55653.0,,55653.0,24.79999924,28.79999924,1377627.0,1597907.25,26.29999924,30.5,,72.88,1928.0,98105.0
175,4.0,2016.0,49.0,3561742.0,1043886.875,4.39,106860.0,47.66151,-122.31456999999999,8373976.0,83739.75781,1.0,16.0,282.0,106860.0,,106860.0,111.6999969,118.09999850000001,11935719.0,12616417.0,186.8999939,190.6999969,,469.57,1931.0,98105.0
176,5.0,2016.0,62.0,2558533.0,749863.125,0.97,47079.0,47.71895,-122.29475,588509.0,5885.089844,1.0,5.0,283.0,50759.0,,50759.0,62.0,65.40000153,3147042.0,3321734.0,170.3999939,174.1000061,,49.09,1972.0,98125.0
177,4.0,2016.0,46.0,975113.0,285789.1875,1.49,56772.0,47.66182,-122.31113,1464372.0,14643.7207,1.0,2.0,284.0,56772.0,,56772.0,43.0,48.70000076,2439484.75,2762805.5,81.0,87.80000305,,84.57,1952.0,98105.0
178,4.0,2016.0,42.0,2338435.0,685356.0,1.46,103000.0,47.6626,-122.31164,2515995.0,25159.94531,1.0,3.0,285.0,103000.0,,103000.0,47.09999847,52.29999924,4854429.5,5391782.0,96.90000153,102.4000015,,149.93,1952.0,98105.0
179,4.0,2016.0,80.0,7203965.0,2111361.25,0.84,269297.0,47.67723,-122.31281000000001,3294379.0,32943.78516,1.0,3.0,286.0,269297.0,,269297.0,39.0,41.59999847,10498344.0,11208195.0,96.80000305,99.59999847,,225.19,2006.0,98115.0
180,4.0,2016.0,77.0,1589543.0,465868.5,0.96,75174.0,47.67184,-122.29221000000001,1144302.0,11443.02246,1.0,3.0,287.0,75174.0,,75174.0,36.40000153,40.09999847,2733846.0,3011741.75,82.40000153,87.59999847,,71.86,2001.0,98115.0
181,7.0,2016.0,88.0,1733685.0,508113.9063,0.58,75214.0,47.64052,-122.3656,600575.0,6005.752441,1.0,3.0,289.0,75214.0,,75214.0,31.0,32.70000076,2334260.0,2457326.25,80.80000305,82.5,,43.98,2003.0,98119.0
182,1.0,2016.0,91.0,2895105.0,848506.625,0.51,134918.0,47.57298,-122.39028,926998.0,9269.976563,1.0,3.0,290.0,134918.0,,134918.0,28.29999924,30.60000038,3822102.5,4135198.25,74.59999847,79.0,,69.42,2005.0,98116.0
183,3.0,2016.0,67.0,2295176.0,672677.6875,0.25,65310.0,47.590959999999995,-122.29985,,,1.0,2.0,291.0,64414.0,,64414.0,35.09999847,37.59999847,2295176.5,2453255.5,110.3000031,117.90000149999999,,16.0,1991.0,98144.0
184,6.0,2016.0,78.0,967866.0,283665.3125,2.17,92437.0,47.67725,-122.32231999999999,3658577.0,36585.76953,1.0,3.0,292.0,92437.0,,92437.0,50.0,57.09999847,4626443.0,5280739.0,74.40000153,81.90000153,,201.05,1927.0,98115.0
185,7.0,2016.0,,5732650.0,1680143.5,0.44,109754.0,47.61103,-122.33238,324760.0,3247.596436,1.0,7.0,293.0,128766.0,,128766.0,47.0,47.0,6057410.0,6057410.0,142.3999939,142.3999939,,57.21,1914.0,98101.0
186,7.0,2016.0,76.0,2496056.0,731552.1875,2.37,63934.0,47.6079,-122.33266,,,1.0,9.0,294.0,107572.0,,107572.0,54.79999924,57.79999924,5572503.0,5879083.0,113.5,117.09999850000001,3076446.5,254.87,1913.0,98101.0
188,1.0,2016.0,15.0,1191899.0,349325.6875,0.89,56617.0,47.563790000000004,-122.36301,794712.0,7947.119629000001,1.0,4.0,296.0,56617.0,,56617.0,35.09999847,38.59999847,1986611.375,2185550.5,80.80000305,88.40000153,,50.52,1917.0,98106.0
189,5.0,2016.0,54.0,1555274.0,455824.8125,1.05,43673.0,47.72232,-122.29181000000001,918688.0,9186.879883,1.0,6.0,297.0,56745.0,,56745.0,56.59999847,59.0,2473962.5,2574628.5,133.8999939,138.5,,59.63,2009.0,98125.0
190,2.0,2016.0,,2675217.0,784061.125,0.35,24600.0,47.53685,-122.28406000000001,96908.0,969.0799561000001,1.0,4.0,299.0,67920.0,,67920.0,63.09999847,65.19999695,2772124.75,2864132.5,193.3999939,199.1999969,,23.8,2003.0,98118.0
191,2.0,2016.0,94.0,4528726.0,1327293.75,1.1,204961.0,47.55237,-122.31391,3662082.0,36620.82031,1.0,3.0,300.0,204961.0,,204961.0,40.0,43.59999847,8190809.0,8935423.0,88.09999847,92.0,,226.06,2007.0,98108.0
192,7.0,2016.0,,1563366.0,458196.3125,1.33,77810.0,47.63965,-122.3783,1704198.0,17041.97852,1.0,1.0,302.0,76086.0,,76086.0,42.0,46.0,3267564.0,3576720.0,86.09999847,90.30000305,,101.41,1973.0,98119.0
193,7.0,2016.0,1.0,18745441.0,5493974.5,3.48,146741.0,47.61972,-122.36033,9986059.0,99860.58594,1.0,5.0,313.0,151000.0,39000.0,190000.0,183.5,183.5,28731502.0,28731502.0,443.0,443.0,,661.04,1927.0,98119.0
194,7.0,2016.0,8.0,6322533.0,1853028.5,8.67,122309.0,47.6124,-122.35075,19131155.0,191311.5469,1.0,4.0,314.0,122309.0,,122309.0,208.1000061,213.60000609999997,25453690.0,26122018.0,326.60000610000003,330.2999878,,1060.13,1961.0,98121.0
195,7.0,2016.0,,13788853.0,4041281.75,2.97,217088.0,47.61137,-122.34947,10228916.0,102289.1641,4.0,3.0,315.0,215476.0,,215476.0,110.59999850000001,113.3000031,24017770.0,24606366.0,248.89999390000003,251.8000031,,639.39,1995.0,98125.0
196,7.0,2016.0,29.0,13763542.0,4033863.5,3.07,277000.0,47.610690000000005,-122.34653,12895700.0,128957.0,1.0,8.0,316.0,215473.0,38800.0,254273.0,96.19999695,96.90000153,26659244.0,26831896.0,204.8999939,205.0,,780.84,2003.0,98121.0
197,7.0,2016.0,,10534370.0,3087447.25,4.35,69400.0,47.60729,-122.34211,4299104.0,42991.03906,1.0,2.0,317.0,69400.0,,69400.0,213.6999969,219.5,14833476.0,15230290.0,541.7000122000001,547.7000122000001,,301.76,1980.0,98101.0
198,7.0,2016.0,,3787933.0,1110179.625,6.0,32494.0,47.6041,-122.33958,6606397.0,66063.96875,1.0,1.0,318.0,62900.0,,62900.0,158.3000031,165.6999969,10394330.0,10883874.0,286.7000122,294.60000610000003,,377.27,1900.0,98104.0
199,7.0,2016.0,98.0,887532.0,260120.7031,0.78,33000.0,47.602709999999995,-122.33556999999999,,,1.0,4.0,319.0,56500.0,,56500.0,34.5,37.5,1380293.625,1500938.5,84.5,88.09999847,492761.8125,44.22,1914.0,98104.0
200,2.0,2016.0,72.0,3785282.0,1109402.75,0.13,159372.0,47.59486,-122.32455,,,1.0,4.0,320.0,203504.0,,203504.0,18.60000038,19.39999962,3785282.5,3944732.0,58.40000153,60.90000153,,26.39,2008.0,98134.0
201,7.0,2016.0,20.0,9788716.0,2868908.5,0.68,100734.0,47.61757,-122.35122,,,,3.0,322.0,74003.0,26731.0,100734.0,97.19999695,98.19999695,9788717.0,9892566.0,305.10000610000003,308.39999389999997,,68.24,1968.0,98121.0
202,7.0,2016.0,57.0,4286102.0,1256184.75,0.88,62108.0,47.61703,-122.35011999999999,721298.0,7212.97998,1.0,4.0,323.0,59158.0,18504.0,77662.0,80.59999847,83.19999695,5007401.0,5168686.5,228.89999390000003,230.5,,68.19,1981.0,98121.0
203,7.0,2016.0,39.0,18246151.0,5347641.0,0.64,173786.0,47.61619,-122.34598999999999,415452.0,4154.516113000001,1.0,12.0,324.0,212210.0,21790.0,234000.0,89.40000153,90.09999847,18661606.0,18811322.0,276.60000610000003,277.39999389999997,,149.27,1978.0,98121.0
204,7.0,2016.0,74.0,24755084.0,7255300.0,0.47,383942.0,47.61217,-122.33693999999998,,,1.0,25.0,326.0,369996.0,,369996.0,64.5,64.5,24755086.0,24755086.0,202.5,202.5,,172.58,1989.0,98101.0
205,7.0,2016.0,93.0,37497068.0,10989762.0,0.57,361107.0,47.61229,-122.33628999999999,2544584.0,25445.83984,1.0,10.0,327.0,693450.0,,693450.0,57.79999924,57.70000076,40062888.0,40037736.0,173.6999969,173.6000061,21230.80078,398.19,1925.0,98101.0
206,7.0,2016.0,89.0,40839637.0,11969413.0,0.4,622034.0,47.61316,-122.3343,538251.0,5382.505371,1.0,33.0,328.0,791396.0,,791396.0,60.29999924,62.40000153,40847752.0,42227404.0,189.5,195.8999939,,313.3,1976.0,98191.0
207,7.0,2016.0,90.0,27883939.0,8172315.0,0.48,542461.0,47.61399,-122.33523000000001,3101477.0,31014.76953,1.0,23.0,329.0,542671.0,205076.0,747747.0,56.20000076,57.40000153,30985420.0,31693704.0,164.6000061,168.6000061,,359.11,2000.0,98101.0
208,7.0,2016.0,90.0,1357845.0,397961.5938,2.69,45260.0,47.61356,-122.33665,,,1.0,10.0,330.0,55652.0,7757.0,63409.0,66.90000153,74.40000153,3444270.0,3826622.5,131.6999969,140.6000061,2086424.75,170.51,1926.0,98101.0
209,7.0,2016.0,91.0,6736076.0,1974231.0,0.49,142034.0,47.61375,-122.33566,1003622.0,10036.219729999999,1.0,17.0,331.0,174790.0,30000.0,204790.0,44.5,46.5,7739699.0,8081443.0,127.8000031,130.1000061,,100.26,1930.0,98101.0
210,7.0,2016.0,61.0,3757005.0,1101115.25,0.36,51557.0,47.612559999999995,-122.33808,,,1.0,5.0,332.0,73399.0,,73399.0,61.09999847,64.90000153,3757006.0,3992167.75,191.6999969,203.6999969,,26.19,1916.0,98101.0
211,7.0,2016.0,90.0,8064399.0,2363540.25,2.12,226454.0,47.61391,-122.33725,,,1.0,20.0,333.0,233517.0,32334.0,265851.0,64.59999847,69.5,14633233.0,15742790.0,146.6999969,151.8000031,6568832.0,563.25,1969.0,98101.0
212,7.0,2016.0,95.0,26131643.0,7658746.5,0.3,582725.0,47.61578,-122.33726000000001,886373.0,8863.726563,1.0,25.0,334.0,529375.0,228668.0,758043.0,46.40000153,46.40000153,27018020.0,27018020.0,142.3999939,142.3999939,,229.25,2009.0,98121.0
213,7.0,2016.0,91.0,6267781.0,1836981.625,1.08,161000.0,47.616409999999995,-122.34111999999999,,,1.0,12.0,335.0,206000.0,,206000.0,53.29999924,56.40000153,8580279.0,9075988.0,139.5,142.5,2312496.75,222.19,1968.0,98121.0
214,7.0,2016.0,97.0,39523847.0,11583777.0,0.33,743562.0,47.61555,-122.33582,,,1.0,36.0,336.0,669915.0,154972.0,824887.0,53.20000076,52.90000153,39523852.0,39360016.0,166.8999939,166.1999969,,275.54,2009.0,98101.0
215,7.0,2016.0,94.0,17733276.0,5197326.0,0.27,311736.0,47.615159999999996,-122.33303000000001,133724.0,1337.241333,1.0,16.0,337.0,339240.0,141600.0,480840.0,52.70000076,54.40000153,17867002.0,18468776.0,164.6000061,170.1000061,,130.73,1990.0,98101.0
216,7.0,2016.0,85.0,3554872.0,1041873.5,0.58,64712.0,47.60266,-122.33332,,,1.0,7.0,339.0,89550.0,,89550.0,47.70000076,50.59999847,3903259.75,4135330.5,141.6000061,148.8000031,348386.8125,51.67,1900.0,98104.0
217,7.0,2016.0,66.0,4116601.0,1206506.75,0.36,82355.0,47.60219,-122.33346999999999,61632.0,616.3200072999999,1.0,6.0,340.0,89355.0,,89355.0,46.79999924,46.90000153,4178233.5,4188308.75,145.3999939,145.5,,31.97,1900.0,98104.0
218,7.0,2016.0,89.0,17384553.0,5095121.0,0.55,388934.0,47.6036,-122.33288,,,1.0,15.0,341.0,388934.0,,388934.0,47.79999924,48.79999924,18576900.0,18982748.0,144.0,145.3000031,1192343.75,213.23,1922.0,98104.0
219,7.0,2016.0,98.0,10062435.0,2949131.0,0.18,348969.0,47.60403,-122.33497,,,1.0,22.0,342.0,384302.0,,384302.0,28.39999962,29.60000038,10062436.0,10471812.0,89.30000305,93.0,,70.15,1929.0,98104.0
220,7.0,2016.0,69.0,13985064.0,4098787.75,2.48,236827.0,47.6037,-122.33447,,,1.0,17.0,343.0,293925.0,84600.0,378525.0,105.1999969,,24906132.0,,240.89999390000003,,10921066.0,940.47,1958.0,98104.0
221,7.0,2016.0,94.0,44521844.0,13048606.0,0.24,1011135.0,47.60505,-122.33426999999999,161812.0,1618.1170650000001,1.0,47.0,345.0,1323055.0,,1323055.0,42.59999847,42.59999847,44683660.0,44683660.0,133.5,133.5,,318.97,1983.0,98104.0
222,7.0,2016.0,84.0,24603417.0,7210849.0,0.29,470416.0,47.60567,-122.33511000000001,,,1.0,41.0,346.0,460489.0,129432.0,589921.0,51.20000076,51.20000076,24603420.0,24603420.0,160.6999969,160.6999969,,171.52,1986.0,98104.0
223,7.0,2016.0,,1355021.0,397133.9063,0.51,89699.0,47.60542,-122.33588,,,1.0,6.0,347.0,89699.0,1392.0,91091.0,20.5,21.39999962,1835804.875,1916413.75,53.90000153,55.0,480784.0,46.56,1950.0,98104.0
224,7.0,2016.0,81.0,3743228.0,1097077.25,0.17,84838.0,47.60581,-122.33663999999999,,,1.0,8.0,348.0,94948.0,62993.0,157941.0,44.09999847,44.09999847,3743228.5,3743228.5,138.5,138.5,,26.1,1968.0,98101.0
225,7.0,2016.0,95.0,18040489.0,5287365.0,0.22,522667.0,47.60614,-122.33673999999999,,,1.0,29.0,349.0,438072.0,197231.0,635303.0,34.90000153,35.90000153,18221224.0,18754466.0,108.8000031,111.90000149999999,180731.7969,139.72,1991.0,98101.0
226,7.0,2016.0,,39794668.0,11663150.0,2.1,99890.0,47.60642,-122.33581000000001,1604831.0,16048.30957,1.0,6.0,350.0,146922.0,25920.0,172842.0,297.39999389999997,299.2000122,41399504.0,41650404.0,909.5999756000001,911.5,,362.66,1958.0,98101.0
